News,Compound,Date,Negative,Neutral,Positive,Source account,Text,Tweets Ago
@CBSNews,0.1531,Fri Aug 24 07:18:04 +0000 2018,0.724,0.118,0.158,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Video shows man charged in family's slayings giving a presentation on relationships https://t.co/VesOgOL8ve https://t.co/j5367twvAE,186
@CBSNews,0.0,Fri Aug 24 07:03:03 +0000 2018,1.0,0.0,0.0,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","""Big Bang Theory"" cast reacts to news of show ending https://t.co/ZDkWNme685 https://t.co/EZ3iIXSQEu",187
@CBSNews,-0.1531,Fri Aug 24 06:48:04 +0000 2018,0.904,0.096,0.0,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","Natasha Aponte, woman who tricked thousands of men on Tinder, explains purpose behind dating competition… https://t.co/YH8zFDd7im",188
@CBSNews,-0.1027,Fri Aug 24 06:33:03 +0000 2018,0.896,0.104,0.0,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","John Bolton, bound for Ukraine military parade, warns Russia about meddling https://t.co/Amqu0r2R8Q https://t.co/m0BhsOsUKe",189
@CBSNews,0.0,Fri Aug 24 06:18:03 +0000 2018,1.0,0.0,0.0,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","32 children's medicines recalled for possible ""microbial contamination"" https://t.co/dA9qhFRMpt https://t.co/5Z6I0pupJd",190
@CBSNews,-0.4939,Fri Aug 24 06:03:04 +0000 2018,0.775,0.225,0.0,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","""Small Animals"": What happens when parenting is ruled by fear? https://t.co/VgUNVpoKUg https://t.co/apiiSWpDYR",191
@CBSNews,-0.802,Fri Aug 24 06:00:29 +0000 2018,0.725,0.275,0.0,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Fired for being pregnant?: A woman says she was fired via text message shortly after telling her manager she was pr… https://t.co/Hp10a7QbPU,192
@CBSNews,0.3252,Fri Aug 24 05:48:04 +0000 2018,0.794,0.0,0.206,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","Duncan Hunter arraigned in California, pleads not guilty https://t.co/qewrwKm5f1 https://t.co/V6zl61LS1k",193
@CBSNews,-0.4019,Fri Aug 24 05:33:05 +0000 2018,0.828,0.172,0.0,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Blind veteran rowing from California to Hawaii prepares to ride out hurricane https://t.co/od8y8QXofN https://t.co/BnKLvKgPSK,194
@CBSNews,0.0,Fri Aug 24 05:18:04 +0000 2018,1.0,0.0,0.0,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","School's back in session, but many teachers aren't returning https://t.co/ijJCtCItdP https://t.co/i8en2Cf9sk",195
@CBSNews,-0.34,Fri Aug 24 05:03:05 +0000 2018,0.844,0.156,0.0,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Feds use facial recognition to arrest man trying to enter U.S. illegally https://t.co/OyD17FDbKR https://t.co/oNIdv4nT5z,196
@CBSNews,0.0,Fri Aug 24 04:48:03 +0000 2018,1.0,0.0,0.0,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","Mayim Bialik opens up on ""Big Bang Theory"" ending, how it feels returning to set https://t.co/pHzQEnmEOr https://t.co/jwxlB81bvv",197
@CBSNews,0.0,Fri Aug 24 04:33:03 +0000 2018,1.0,0.0,0.0,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",South Africa hits back at Trump over land seizure tweet https://t.co/6PKvbi0DwI https://t.co/2SW57yRGXi,198
@CBSNews,-0.5574,Fri Aug 24 04:18:03 +0000 2018,0.753,0.247,0.0,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","Mollie Tibbetts died from ""multiple sharp force injuries,"" autopsy finds https://t.co/ZEWeOKldeW https://t.co/Pi9GULxCF2",199
@CBSNews,-0.8658,Fri Aug 24 04:03:03 +0000 2018,0.508,0.492,0.0,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>",Urban Meyer's 3-game suspension for handling of abuse complaint sparks outrage https://t.co/Fhdl0poSni https://t.co/povUeH0nBY,200
@CNN,-0.5994,Fri Aug 24 20:41:07 +0000 2018,0.719,0.281,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A family searches for answers after a death in ICE custody https://t.co/Uf1XJm56tg https://t.co/Aqt9ed374A,201
@CNN,-0.296,Fri Aug 24 20:41:07 +0000 2018,0.891,0.109,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","The discovery of two dinosaur fossils in China is shedding light on a previously missing chapter of evolution, acco… https://t.co/1J10ylqDBl",202
@CNN,0.4754,Fri Aug 24 20:31:00 +0000 2018,0.838,0.0,0.162,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Lamborghini just introduced an even more powerful, faster and pricier version of the exotic V12-powered Lamborghini… https://t.co/01JQxw5EHn",203
@CNN,0.1531,Fri Aug 24 20:26:08 +0000 2018,0.897,0.0,0.103,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",How patients and families handle end-of-life decisions involves a complicated and emotional conversation that exper… https://t.co/OioMEKVPNe,204
@CNN,0.6478,Fri Aug 24 20:21:00 +0000 2018,0.791,0.0,0.209,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","A 1962 Ferrari 250 GTO, estimated to be worth between $45 million and $60 million, may soon be the most valuable ca… https://t.co/KaCiL8hpk0",205
@CNN,0.4019,Fri Aug 24 20:11:03 +0000 2018,0.876,0.0,0.124,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","At first, this company threw its support behind the Trump administration's tariffs on Chinese goods. Now, it's on t… https://t.co/cuoLSXsxFd",206
@CNN,-0.4215,Fri Aug 24 20:01:00 +0000 2018,0.754,0.179,0.067,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",An isolated Amazon tribe with no known contact with the outside world has been spotted by a drone flying over the B… https://t.co/INZVQDJigU,207
@CNN,-0.6124,Fri Aug 24 19:56:22 +0000 2018,0.792,0.208,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","A juror from the Paul Manafort trial said she believes it would be a ""grave mistake"" if President Trump were to par… https://t.co/pMvgxxoDHX",208
@CNN,-0.5574,Fri Aug 24 19:51:05 +0000 2018,0.743,0.193,0.064,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A number of World War II munitions exploded as wildfires took hold in a forest near Berlin https://t.co/GRrVhOjveM https://t.co/7W2TnBxurI,209
@CNN,-0.5267,Fri Aug 24 19:46:06 +0000 2018,0.841,0.159,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",The New York State Attorney General's Office plans to pursue a criminal probe of Michael Cohen's potential state ta… https://t.co/j1fdgjpmjt,210
@CNN,0.0,Fri Aug 24 19:41:06 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",What Trump gets right (and wrong) about 'flipping' | By Page Pate via @CNNOpinion https://t.co/aRcwhqsLJk https://t.co/JGRmqLJAbe,211
@CNN,0.0,Fri Aug 24 19:36:06 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","French Montana and Adam Levine just released a ""Famous"" remix to raise money for an underfunded maternity and child… https://t.co/NqiPS8NmpC",212
@CNN,0.0,Fri Aug 24 19:31:04 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Why the Allen Weisselberg immunity deal may be the biggest news of this bananas week | Analysis by @CillizzaCNN… https://t.co/CwW2UK2bZR,213
@CNN,0.34,Fri Aug 24 19:27:06 +0000 2018,0.888,0.0,0.112,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Meet SpotMini, the robotic dog seeking a job. It's designed to thrive in fields such as construction or security, b… https://t.co/IBcxyXv6dX",214
@CNN,0.4404,Fri Aug 24 19:23:05 +0000 2018,0.775,0.0,0.225,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Gap posted a profit, so why did stock prices tumble? https://t.co/NWJyz1ubno https://t.co/pNlHJsYVcs",215
@CNN,0.0,Fri Aug 24 19:19:51 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",The maker of the AK-47 wants to sell electric cars https://t.co/EGZkBqd5MW https://t.co/ysPvA4kUtx,216
@CNN,-0.128,Fri Aug 24 19:06:21 +0000 2018,0.909,0.091,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Trump claimed that social media companies are ""silencing millions of people,"" exacerbating ""a longstanding paranoia… https://t.co/gYwwEGghsR",217
@CNN,-0.7828,Fri Aug 24 19:01:05 +0000 2018,0.64,0.36,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A Pennsylvania judge dismissed the most serious charges against fraternity members in connection with the death of… https://t.co/JQmpufH5rM,218
@CNN,0.0,Fri Aug 24 18:51:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",These whale watchers off the coast of Alaska got drenched by a humpback whale that breached right next to their tou… https://t.co/9tp0Hijg1b,219
@CNN,-0.6705,Fri Aug 24 18:46:08 +0000 2018,0.71,0.29,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",What killed coal? It may not be what you think https://t.co/446cMwnloK https://t.co/rlaNu0Sv9o,220
@CNN,-0.5994,Fri Aug 24 20:41:07 +0000 2018,0.719,0.281,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A family searches for answers after a death in ICE custody https://t.co/Uf1XJm56tg https://t.co/Aqt9ed374A,221
@CNN,-0.296,Fri Aug 24 20:41:07 +0000 2018,0.891,0.109,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","The discovery of two dinosaur fossils in China is shedding light on a previously missing chapter of evolution, acco… https://t.co/1J10ylqDBl",222
@CNN,0.4754,Fri Aug 24 20:31:00 +0000 2018,0.838,0.0,0.162,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Lamborghini just introduced an even more powerful, faster and pricier version of the exotic V12-powered Lamborghini… https://t.co/01JQxw5EHn",223
@CNN,0.1531,Fri Aug 24 20:26:08 +0000 2018,0.897,0.0,0.103,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",How patients and families handle end-of-life decisions involves a complicated and emotional conversation that exper… https://t.co/OioMEKVPNe,224
@CNN,0.6478,Fri Aug 24 20:21:00 +0000 2018,0.791,0.0,0.209,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","A 1962 Ferrari 250 GTO, estimated to be worth between $45 million and $60 million, may soon be the most valuable ca… https://t.co/KaCiL8hpk0",225
@CNN,0.4019,Fri Aug 24 20:11:03 +0000 2018,0.876,0.0,0.124,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","At first, this company threw its support behind the Trump administration's tariffs on Chinese goods. Now, it's on t… https://t.co/cuoLSXsxFd",226
@CNN,-0.4215,Fri Aug 24 20:01:00 +0000 2018,0.754,0.179,0.067,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",An isolated Amazon tribe with no known contact with the outside world has been spotted by a drone flying over the B… https://t.co/INZVQDJigU,227
@CNN,-0.6124,Fri Aug 24 19:56:22 +0000 2018,0.792,0.208,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","A juror from the Paul Manafort trial said she believes it would be a ""grave mistake"" if President Trump were to par… https://t.co/pMvgxxoDHX",228
@CNN,-0.5574,Fri Aug 24 19:51:05 +0000 2018,0.743,0.193,0.064,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A number of World War II munitions exploded as wildfires took hold in a forest near Berlin https://t.co/GRrVhOjveM https://t.co/7W2TnBxurI,229
@CNN,-0.5267,Fri Aug 24 19:46:06 +0000 2018,0.841,0.159,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",The New York State Attorney General's Office plans to pursue a criminal probe of Michael Cohen's potential state ta… https://t.co/j1fdgjpmjt,230
@CNN,0.0,Fri Aug 24 19:41:06 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",What Trump gets right (and wrong) about 'flipping' | By Page Pate via @CNNOpinion https://t.co/aRcwhqsLJk https://t.co/JGRmqLJAbe,231
@CNN,0.0,Fri Aug 24 19:36:06 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","French Montana and Adam Levine just released a ""Famous"" remix to raise money for an underfunded maternity and child… https://t.co/NqiPS8NmpC",232
@CNN,0.0,Fri Aug 24 19:31:04 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Why the Allen Weisselberg immunity deal may be the biggest news of this bananas week | Analysis by @CillizzaCNN… https://t.co/CwW2UK2bZR,233
@CNN,0.34,Fri Aug 24 19:27:06 +0000 2018,0.888,0.0,0.112,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Meet SpotMini, the robotic dog seeking a job. It's designed to thrive in fields such as construction or security, b… https://t.co/IBcxyXv6dX",234
@CNN,0.4404,Fri Aug 24 19:23:05 +0000 2018,0.775,0.0,0.225,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Gap posted a profit, so why did stock prices tumble? https://t.co/NWJyz1ubno https://t.co/pNlHJsYVcs",235
@CNN,0.0,Fri Aug 24 19:19:51 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",The maker of the AK-47 wants to sell electric cars https://t.co/EGZkBqd5MW https://t.co/ysPvA4kUtx,236
@CNN,-0.128,Fri Aug 24 19:06:21 +0000 2018,0.909,0.091,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Trump claimed that social media companies are ""silencing millions of people,"" exacerbating ""a longstanding paranoia… https://t.co/gYwwEGghsR",237
@CNN,-0.7828,Fri Aug 24 19:01:05 +0000 2018,0.64,0.36,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A Pennsylvania judge dismissed the most serious charges against fraternity members in connection with the death of… https://t.co/JQmpufH5rM,238
@CNN,0.0,Fri Aug 24 18:51:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",These whale watchers off the coast of Alaska got drenched by a humpback whale that breached right next to their tou… https://t.co/9tp0Hijg1b,239
@CNN,-0.6705,Fri Aug 24 18:46:08 +0000 2018,0.71,0.29,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",What killed coal? It may not be what you think https://t.co/446cMwnloK https://t.co/rlaNu0Sv9o,240
@CNN,-0.128,Fri Aug 24 18:40:00 +0000 2018,0.711,0.176,0.113,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Saving Nemo: These Australian students are working hard to help the clownfish as it faces dual threats from overfis… https://t.co/DY6AC3uJJG,241
@CNN,0.0,Fri Aug 24 18:30:10 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",The maker of the AK-47 wants to sell electric cars https://t.co/rQTN1gMHW4 https://t.co/XzYNd2KkCQ,242
@CNN,0.3818,Fri Aug 24 18:20:06 +0000 2018,0.874,0.0,0.126,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","A fifth-generation coal miner from Virginia says President Trump is making ""false promises that are only going to l… https://t.co/IuQWRnetnq",243
@CNN,0.0,Fri Aug 24 18:10:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Facebook, Twitter, Google, Microsoft and other leading tech companies are meeting today to talk about protecting th… https://t.co/Xn6nY6bI6t",244
@CNN,0.0,Fri Aug 24 18:02:58 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",President Trump says Secretary of State Mike Pompeo won't travel to North Korea to hold a next round of denucleariz… https://t.co/w69JHDn9TS,245
@CNN,0.5198,Fri Aug 24 18:02:00 +0000 2018,0.607,0.111,0.281,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","When it comes golf, there's no place more challenging or rewarding than Iceland https://t.co/iuqH7dAuhd https://t.co/WPuDEglQTq",246
@CNN,-0.6369,Fri Aug 24 17:53:56 +0000 2018,0.741,0.259,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Pennsylvania report on Catholic clergy sex abuse prompts investigations in other states https://t.co/2RoQQEOVOC,247
@CNN,0.4019,Fri Aug 24 17:53:33 +0000 2018,0.87,0.0,0.13,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","This ""hovering"" backpack claims it'll help your back, neck, knees and ankles take up to 86% less punishment… https://t.co/7EJBGv18RJ",248
@CNN,0.0,Fri Aug 24 17:40:29 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","French Montana and Adam Levine just released a new single -- a remix of Montana's hit song ""Famous"" -- to raise mon… https://t.co/UQJauCPWyq",249
@CNN,-0.5719,Fri Aug 24 17:37:57 +0000 2018,0.791,0.209,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","As Pope Francis arrives, the anger in Ireland is palpable | Una Mullally for @CNNOpinion   https://t.co/F4lhfT9vAD",250
@CNN,0.5859,Fri Aug 24 17:26:32 +0000 2018,0.743,0.0,0.257,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Zimbabwe's constitutional court has upheld President Emmerson Mnangagwa's election win https://t.co/OfI0iORMfQ https://t.co/oQklLILHbO,251
@CNN,0.4754,Fri Aug 24 17:20:00 +0000 2018,0.838,0.0,0.162,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Lamborghini just introduced an even more powerful, faster and pricier version of the exotic V12-powered Lamborghini… https://t.co/PyLPx2pAX2",252
@CNN,0.0258,Fri Aug 24 17:16:06 +0000 2018,0.762,0.117,0.121,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Andrew Miller, an aide to Roger Stone, is putting up a constitutional fight to resist special counsel Robert Muelle… https://t.co/kzVewnBkfp",253
@CNN,0.5719,Fri Aug 24 16:59:55 +0000 2018,0.773,0.0,0.227,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Spain's government approved a decree that would allow the remains of former dictator Francisco Franco to be exhumed… https://t.co/6tFRjuLwMH,254
@CNN,0.5574,Fri Aug 24 16:44:38 +0000 2018,0.783,0.0,0.217,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Robin Leach, ""Lifestyles of the Rich and Famous"" host, dies at 76 https://t.co/OXtGWdIizc https://t.co/1FvFz805C0",255
@CNN,0.0,Fri Aug 24 16:31:39 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Papa John's is rolling out diversity training across the company https://t.co/if9LC2tVHe https://t.co/k3UyfHInk9,256
@CNN,-0.34,Fri Aug 24 16:16:24 +0000 2018,0.833,0.167,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A brush fire on Maui is spreading as Hurricane Lane approaches Hawaii https://t.co/J23H9Ry9if https://t.co/Z5KSCRwmSj,257
@CNN,-0.4588,Fri Aug 24 16:04:41 +0000 2018,0.812,0.188,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A drug tunnel between Arizona and Mexico was discovered under an abandoned KFC https://t.co/UhUbnd7mS2 https://t.co/Jw7QmAFA0B,258
@CNN,-0.5574,Fri Aug 24 15:53:49 +0000 2018,0.769,0.231,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",RT @CNNPolitics: What happens if Jeff Sessions is fired or quits? https://t.co/XafQBooHTo https://t.co/EWx5y6I8hg,259
@CNN,-0.4215,Fri Aug 24 15:50:59 +0000 2018,0.754,0.179,0.067,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",An isolated Amazon tribe with no known contact with the outside world has been spotted by a drone flying over the B… https://t.co/99JxPTk617,260
@CNN,0.4215,Fri Aug 24 15:40:08 +0000 2018,0.787,0.0,0.213,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","BREAKING: A top Trump Organization official has been granted immunity in the Michael Cohen investigation, a source… https://t.co/85xdJUGbMr",261
@CNN,-0.5994,Fri Aug 24 15:29:04 +0000 2018,0.755,0.245,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",US Navy re-launches Cold War era fleet with an eye on Russia https://t.co/kMwNIJoPV8,262
@CNN,-0.296,Fri Aug 24 15:20:06 +0000 2018,0.804,0.196,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Casino firm's stock crashes 50% as chairman goes missing https://t.co/l1RnHjuR4a,263
@CNN,-0.6597,Fri Aug 24 15:12:19 +0000 2018,0.714,0.286,0.0,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>",JUST IN: Sen. John McCain is discontinuing treatment for cancer https://t.co/ipZwly6vpP https://t.co/rjuEDFKBjE,264
@CNN,0.3818,Fri Aug 24 15:10:04 +0000 2018,0.874,0.0,0.126,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","A fifth-generation coal miner from Virginia says President Trump is making ""false promises that are only going to l… https://t.co/9lQYwOQk6j",265
@CNN,0.5106,Fri Aug 24 15:01:08 +0000 2018,0.769,0.0,0.231,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",New Ryanair rules mean only the smallest bags fly free https://t.co/CyIIIZ1rHE https://t.co/cGIyDcCjm7,266
@CNN,0.0,Fri Aug 24 14:50:05 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",The 1 big reason Duncan Hunter's attempt to throw his wife under the bus won't work | Analysis by @CillizzaCNN… https://t.co/AFhGAOApzO,267
@CNN,0.0,Fri Aug 24 14:40:08 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",The maker of the AK-47 wants to sell electric cars https://t.co/unyYyugp4F https://t.co/CbAIzkicjS,268
@CNN,-0.5574,Fri Aug 24 14:30:12 +0000 2018,0.743,0.193,0.064,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A number of World War II munitions exploded as wildfires took hold in a forest near Berlin https://t.co/2UFTCOcQlI https://t.co/zKzfjFIAhv,269
@CNN,-0.4404,Fri Aug 24 14:20:08 +0000 2018,0.621,0.217,0.161,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A startling number of women say they have been harassed while running https://t.co/UeAmvFddvW https://t.co/umPMDOC9yj,270
@CNN,0.0,Fri Aug 24 14:10:04 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Facebook, Twitter, Google, Microsoft and other leading tech companies will meet Friday to talk about protecting the… https://t.co/xsdSgEjvhF",271
@CNN,0.6369,Fri Aug 24 14:00:27 +0000 2018,0.769,0.0,0.231,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","These are the 100 greatest places in the world, according to TIME magazine https://t.co/9ZoQowRQIH https://t.co/Unle3B7HYh",272
@CNN,-0.34,Fri Aug 24 13:50:05 +0000 2018,0.876,0.124,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Dozens of CEOs of America's biggest companies, including Apple, JPMorgan and Pepsi, are warning the Trump administr… https://t.co/ZE3gmeGvHQ",273
@CNN,0.3818,Fri Aug 24 13:40:05 +0000 2018,0.874,0.0,0.126,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","A fifth-generation coal miner from Virginia says President Trump is making ""false promises that are only going to l… https://t.co/iHpkladR42",274
@CNN,-0.6705,Fri Aug 24 13:30:18 +0000 2018,0.718,0.282,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",The Manhattan District Attorney's Office is considering pursuing criminal charges against the Trump Organization an… https://t.co/lHSGb4JKMG,275
@CNN,0.0,Fri Aug 24 13:20:08 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Waymo, the self-driving car division of Google's parent company, Alphabet, wants to test its self-driving car tech… https://t.co/tB27A5u8VM",276
@CNN,-0.296,Fri Aug 24 13:10:07 +0000 2018,0.891,0.109,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","The discovery of two dinosaur fossils in China is shedding light on a previously missing chapter of evolution, acco… https://t.co/hZRCMsSEqH",277
@CNN,0.3612,Fri Aug 24 13:00:19 +0000 2018,0.8,0.0,0.2,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",This is what Hurricane Lane looked like from space https://t.co/nCb32Ab7RQ https://t.co/C6uzYb0dTG,278
@CNN,0.0,Fri Aug 24 12:50:06 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Hurricane Lane has Hawaii officials on edge so they are blaring sirens for 3 long minutes https://t.co/TyySu7rT2w,279
@CNN,0.0,Fri Aug 24 12:49:51 +0000 2018,1.0,0.0,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",A Georgia board of elections voted down a plan to close seven of a majority-black county's nine polling places ahea… https://t.co/hMTAPM32Pw,280
@CNN,0.0,Fri Aug 24 12:46:01 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",These whale watchers off the coast of Alaska got drenched by a humpback whale that breached right next to their tou… https://t.co/xCXTZ6eKyj,281
@CNN,-0.296,Fri Aug 24 12:40:07 +0000 2018,0.864,0.136,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",President Trump responds to Attorney General Jeff Sessions: Go investigate Dems and critics https://t.co/K4aKh9bsEI https://t.co/5hpIbetmmX,282
@CNN,-0.4215,Fri Aug 24 12:30:00 +0000 2018,0.754,0.179,0.067,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",An isolated Amazon tribe with no known contact with the outside world has been spotted by a drone flying over the B… https://t.co/iequ8cLphJ,283
@CNN,-0.34,Fri Aug 24 12:20:06 +0000 2018,0.876,0.124,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Dozens of CEOs of America's biggest companies, including Apple, JPMorgan and Pepsi, are warning the Trump administr… https://t.co/5iFRjDE9aF",284
