News,Compound,Date,Negative,Neutral,Positive,Source account,Text,Tweets Ago
CBSNews,0.0,Sun Aug 26 03:00:31 +0000 2018,1.0,0.0,0.0,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","Watch the @60Minutes report ""John McCain: The Fighter,"" featuring @LesleyRStahl  https://t.co/lIB33Oy75L https://t.co/peuaGTRHLY",198
CBSNews,0.7184,Sun Aug 26 02:09:51 +0000 2018,0.727,0.0,0.273,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","Sen. Lindsey Graham called John McCain ""one of my dearest friends."" They shared a long and storied bond https://t.co/bBJ1k8ikjJ",199
CBSNews,-0.7906,Sun Aug 26 01:34:23 +0000 2018,0.731,0.269,0.0,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",BREAKING: Senator John McCain has passed away after a battle with brain cancer. Take a look back at the life of the… https://t.co/RruHbZJZFs,200
CNN,-0.4767,Mon Aug 27 06:10:04 +0000 2018,0.796,0.204,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A group of suspected asylum seekers are believed to be hiding in a crocodile-infested rainforest after their boat r… https://t.co/yhecLt64V7,201
CNN,-0.7964,Mon Aug 27 06:00:11 +0000 2018,0.608,0.392,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",War virtually destroyed Mosul. This child still finds celebration in life. https://t.co/PftwVsK4VZ https://t.co/Ma1JRpUKSo,202
CNN,-0.6486,Mon Aug 27 05:30:07 +0000 2018,0.669,0.245,0.086,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","President Trump is right. His trade war with China is causing a huge problem with North Korea, writes YJ Fischer fo… https://t.co/SFxd1fxwYM",203
CNN,0.0,Mon Aug 27 05:00:13 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",5.9 magnitude earthquake rattles western Iran https://t.co/ICWgOpOo1f https://t.co/XM74a5pC5R,204
CNN,0.0,Mon Aug 27 04:30:07 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Trump's presidency as TV series will be binge-worthy, writes Dean Obeidallah for @CNNOpinion https://t.co/uwJdrDAUlZ https://t.co/XONGCcu7Ea",205
CNN,0.4019,Mon Aug 27 04:00:19 +0000 2018,0.87,0.0,0.13,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","This ""hovering"" backpack claims it'll help your back, neck, knees and ankles take up to 86% less punishment… https://t.co/U1ChdNpczb",206
CNN,-0.7964,Mon Aug 27 03:30:08 +0000 2018,0.664,0.336,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Pope Francis speaks to thousands at Sunday Mass in Dublin amid sex abuse scandal https://t.co/TGxyNgqEjh https://t.co/GSh9sMFXLx,207
CNN,-0.2846,Mon Aug 27 03:00:14 +0000 2018,0.63,0.213,0.157,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Afghan President Ashraf Ghani accepted the resignation of his national security adviser but refused the resignation… https://t.co/ESRtKU8onW,208
CNN,0.0,Mon Aug 27 02:45:04 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Runners across the US dedicate #MilesForMollie to show they're not afraid https://t.co/GnyxyePTrS https://t.co/V385mLlhAl,209
CNN,0.5423,Mon Aug 27 02:44:04 +0000 2018,0.844,0.0,0.156,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Trump went against the advice of senior aides to issue an official White House statement praising Sen. John McCain… https://t.co/dGVkIBPGPW,210
CNN,0.0,Mon Aug 27 02:30:11 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Zimbabwe inaugurates a President for the second time in 9 months https://t.co/qrmKBwE0Yo https://t.co/8L43x9QWTx,211
CNN,-0.6705,Mon Aug 27 02:15:07 +0000 2018,0.78,0.22,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","A gunman killed two people and wounded 9 others at a video game tournament in Jacksonville, Florida, sheriff says.… https://t.co/26HoM83OFL",212
CNN,-0.8519,Mon Aug 27 02:00:08 +0000 2018,0.518,0.482,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Former Vatican official calls for Pope's resignation amid sex abuse scandal https://t.co/2OvSfAYpRA https://t.co/Vkbvqc5SE6,213
CNN,0.0,Mon Aug 27 01:30:05 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Interior Minister Matteo Salvini facing investigation as migrants in Italy finally allowed to disembark… https://t.co/0xczcJjuhs,214
CNN,0.4019,Mon Aug 27 01:15:00 +0000 2018,0.816,0.0,0.184,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Here's what you need to know to start your week smart https://t.co/eWFgnhD3Hw https://t.co/3kuLGLmwoH,215
CNN,0.5574,Mon Aug 27 01:00:06 +0000 2018,0.588,0.118,0.294,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",German racing driver Sebastian Vettel wins Belgian GP after avoiding huge opening corner crash… https://t.co/I34jHBgk85,216
CNN,0.0,Mon Aug 27 00:45:03 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A man bolted toward Jay-Z and Beyoncé at their Atlanta show. He didn't get far. https://t.co/J41OthD9MW https://t.co/ilFs9Xgyn9,217
CNN,0.4215,Mon Aug 27 00:30:11 +0000 2018,0.843,0.0,0.157,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",The government just made it easier for workers to own a piece of their employer https://t.co/s8c6Duy2jM https://t.co/Q7xOvjg4ji,218
CNN,-0.6705,Mon Aug 27 00:15:07 +0000 2018,0.69,0.31,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","ISIS leader in Afghanistan killed in airstrike, US says https://t.co/5AlZguDLaf https://t.co/DlswsD5vSJ",219
CNN,0.0,Mon Aug 27 00:00:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","They pledge. Get hazed. The cycle continues.

How Greek life perpetuates an ""environment of fear""… https://t.co/cZuCv4hUpt",220
CNN,-0.4767,Mon Aug 27 06:10:04 +0000 2018,0.796,0.204,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A group of suspected asylum seekers are believed to be hiding in a crocodile-infested rainforest after their boat r… https://t.co/yhecLt64V7,221
CNN,-0.7964,Mon Aug 27 06:00:11 +0000 2018,0.608,0.392,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",War virtually destroyed Mosul. This child still finds celebration in life. https://t.co/PftwVsK4VZ https://t.co/Ma1JRpUKSo,222
CNN,-0.6486,Mon Aug 27 05:30:07 +0000 2018,0.669,0.245,0.086,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","President Trump is right. His trade war with China is causing a huge problem with North Korea, writes YJ Fischer fo… https://t.co/SFxd1fxwYM",223
CNN,0.0,Mon Aug 27 05:00:13 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",5.9 magnitude earthquake rattles western Iran https://t.co/ICWgOpOo1f https://t.co/XM74a5pC5R,224
CNN,0.0,Mon Aug 27 04:30:07 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Trump's presidency as TV series will be binge-worthy, writes Dean Obeidallah for @CNNOpinion https://t.co/uwJdrDAUlZ https://t.co/XONGCcu7Ea",225
CNN,0.4019,Mon Aug 27 04:00:19 +0000 2018,0.87,0.0,0.13,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","This ""hovering"" backpack claims it'll help your back, neck, knees and ankles take up to 86% less punishment… https://t.co/U1ChdNpczb",226
CNN,-0.7964,Mon Aug 27 03:30:08 +0000 2018,0.664,0.336,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Pope Francis speaks to thousands at Sunday Mass in Dublin amid sex abuse scandal https://t.co/TGxyNgqEjh https://t.co/GSh9sMFXLx,227
CNN,-0.2846,Mon Aug 27 03:00:14 +0000 2018,0.63,0.213,0.157,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Afghan President Ashraf Ghani accepted the resignation of his national security adviser but refused the resignation… https://t.co/ESRtKU8onW,228
CNN,0.0,Mon Aug 27 02:45:04 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Runners across the US dedicate #MilesForMollie to show they're not afraid https://t.co/GnyxyePTrS https://t.co/V385mLlhAl,229
CNN,0.5423,Mon Aug 27 02:44:04 +0000 2018,0.844,0.0,0.156,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Trump went against the advice of senior aides to issue an official White House statement praising Sen. John McCain… https://t.co/dGVkIBPGPW,230
CNN,0.0,Mon Aug 27 02:30:11 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Zimbabwe inaugurates a President for the second time in 9 months https://t.co/qrmKBwE0Yo https://t.co/8L43x9QWTx,231
CNN,-0.6705,Mon Aug 27 02:15:07 +0000 2018,0.78,0.22,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","A gunman killed two people and wounded 9 others at a video game tournament in Jacksonville, Florida, sheriff says.… https://t.co/26HoM83OFL",232
CNN,-0.8519,Mon Aug 27 02:00:08 +0000 2018,0.518,0.482,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Former Vatican official calls for Pope's resignation amid sex abuse scandal https://t.co/2OvSfAYpRA https://t.co/Vkbvqc5SE6,233
CNN,0.0,Mon Aug 27 01:30:05 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Interior Minister Matteo Salvini facing investigation as migrants in Italy finally allowed to disembark… https://t.co/0xczcJjuhs,234
CNN,0.4019,Mon Aug 27 01:15:00 +0000 2018,0.816,0.0,0.184,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Here's what you need to know to start your week smart https://t.co/eWFgnhD3Hw https://t.co/3kuLGLmwoH,235
CNN,0.5574,Mon Aug 27 01:00:06 +0000 2018,0.588,0.118,0.294,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",German racing driver Sebastian Vettel wins Belgian GP after avoiding huge opening corner crash… https://t.co/I34jHBgk85,236
CNN,0.0,Mon Aug 27 00:45:03 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A man bolted toward Jay-Z and Beyoncé at their Atlanta show. He didn't get far. https://t.co/J41OthD9MW https://t.co/ilFs9Xgyn9,237
CNN,0.4215,Mon Aug 27 00:30:11 +0000 2018,0.843,0.0,0.157,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",The government just made it easier for workers to own a piece of their employer https://t.co/s8c6Duy2jM https://t.co/Q7xOvjg4ji,238
CNN,-0.6705,Mon Aug 27 00:15:07 +0000 2018,0.69,0.31,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","ISIS leader in Afghanistan killed in airstrike, US says https://t.co/5AlZguDLaf https://t.co/DlswsD5vSJ",239
CNN,0.0,Mon Aug 27 00:00:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","They pledge. Get hazed. The cycle continues.

How Greek life perpetuates an ""environment of fear""… https://t.co/cZuCv4hUpt",240
CNN,0.0,Sun Aug 26 23:45:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",How Arizona will fill John McCain's seat — and who might fill it https://t.co/CrJoUrv8J7 https://t.co/6Jy9MOf1uQ,241
CNN,0.0,Sun Aug 26 23:30:01 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Former White House communications director Anthony Scaramucci says President Trump ""would have a nightmare on his h… https://t.co/8VwfyR19Ss",242
CNN,0.296,Sun Aug 26 23:15:00 +0000 2018,0.784,0.0,0.216,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Colleagues share memorable moments with John McCain https://t.co/jMOM5HB3EL https://t.co/cbbnYDOoNm,243
CNN,-0.6705,Sun Aug 26 23:00:00 +0000 2018,0.667,0.333,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",New Mexico compound suspects allegedly planned to attack Atlanta's Grady Hospital https://t.co/tKzpxZwIm5 https://t.co/ygB9BLWHQt,244
CNN,-0.8481,Sun Aug 26 22:45:00 +0000 2018,0.347,0.53,0.124,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Pope's visit fails to soothe Irish fury over abuse https://t.co/aDXzVA53FG https://t.co/i4Q1z5RI1d,245
CNN,-0.7964,Sun Aug 26 22:30:00 +0000 2018,0.576,0.424,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Chicago fire kills 8 people — including 6 kids — in a home with no smoke detector https://t.co/SOJCkY9x2G https://t.co/4Nq2wxqsdR,246
CNN,0.5267,Sun Aug 26 22:15:00 +0000 2018,0.63,0.118,0.252,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","North Korean leader Kim Jong Un's charm offensive wins over other nations while President Trump stews, writes Saman… https://t.co/wUKX1tx8Dt",247
CNN,0.4404,Sun Aug 26 22:00:01 +0000 2018,0.552,0.144,0.304,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Is capitalism losing or socialism gaining? Yes. https://t.co/TZoFDkTQ0P | Analysis by Gregory Krieg https://t.co/pFMEk6BTsm,248
CNN,0.4019,Sun Aug 26 21:45:00 +0000 2018,0.816,0.0,0.184,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Hillary Clinton lauds John McCain as ""a patriot regardless of party"" https://t.co/bDCzknBs5e https://t.co/TTmIX7p3eQ",249
CNN,0.0,Sun Aug 26 21:30:01 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Fasten your seat belts for a wild fall on Wall Street https://t.co/oB6a1Yvc2U https://t.co/JqCJn1TFJU,250
CNN,0.3612,Sun Aug 26 21:15:35 +0000 2018,0.872,0.0,0.128,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Stargazers, get ready because Sunday night is the last time to see a full moon this summer https://t.co/qbyIKoQ2PX https://t.co/K5Sw41HQzw",251
CNN,-0.4404,Sun Aug 26 21:00:01 +0000 2018,0.791,0.209,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Hawaii faces heavy rains as Tropical Storm Lane remains weak https://t.co/N2vVA2rfXD https://t.co/iOZi62adma,252
CNN,0.1027,Sun Aug 26 20:50:13 +0000 2018,0.924,0.0,0.076,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Authorities have cleared the scene of a shooting at a video game tournament in Jacksonville, Florida. Police say th… https://t.co/rpE33FE2Q6",253
CNN,0.5256,Sun Aug 26 20:45:04 +0000 2018,0.825,0.0,0.175,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",This Ferrari GTO is the most valuable car ever auctioned. It sold for $48 million. https://t.co/Bh1AQeyG1V https://t.co/LyCptE66uE,254
CNN,-0.34,Sun Aug 26 20:30:07 +0000 2018,0.821,0.179,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",New Mexico compound family struggled with life off the grid https://t.co/nmyKVhueEj https://t.co/lxZfZzb5tU,255
CNN,0.0,Sun Aug 26 20:15:03 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Katherine Johnson, who hand-crunched the numbers for America's first manned space flight, is 100 today… https://t.co/CXCa6hNXqr",256
CNN,0.0,Sun Aug 26 20:00:05 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",How John McCain's running mate remembers him https://t.co/8UZKbUtIZ3 https://t.co/UgldRDOllO,257
CNN,0.0,Sun Aug 26 19:53:06 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",John McCain will lie in state in Arizona on Wednesday https://t.co/czmayQzGhG https://t.co/8qtpAPrZCv,258
CNN,-0.7783,Sun Aug 26 19:46:02 +0000 2018,0.726,0.274,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""I am mourning, America is mourning."" Democratic Sen. Chuck Schumer reflects on the death of his colleague and frie… https://t.co/EVWraHl1kb",259
CNN,-0.5994,Sun Aug 26 19:39:05 +0000 2018,0.813,0.187,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","What we know about the shooting at a video game tournament in Jacksonville:
■ Multiple fatalities — including one s… https://t.co/ACjkIr26xc",260
CNN,-0.4767,Sun Aug 26 19:32:56 +0000 2018,0.846,0.154,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""Everybody was crying, yelling"": Florida video game tournament shooting witness describes how he crawled into the b… https://t.co/bLbTDQsVA6",261
CNN,0.5106,Sun Aug 26 19:22:04 +0000 2018,0.752,0.0,0.248,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",How the sports world is honoring Sen. John McCain https://t.co/feAuFuAUoA https://t.co/aXby0yFP4o,262
CNN,-0.7269,Sun Aug 26 19:15:26 +0000 2018,0.724,0.276,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","JUST IN: Authorities say a suspect is among the ""multiple fatalities"" after a shooting at a Madden video game tourn… https://t.co/ElkwfRIjuU",263
CNN,0.4767,Sun Aug 26 19:07:01 +0000 2018,0.86,0.0,0.14,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""McCain understood the press."" Veteran news anchor Dan Rather says journalists had a lot of respect for Sen. John M… https://t.co/xoQZThHhZt",264
CNN,-0.5994,Sun Aug 26 19:00:25 +0000 2018,0.804,0.196,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","JUST IN: Jacksonville police say there have been ""multiple fatalities"" after a shooting during a video game tournam… https://t.co/P7B7shzgDm",265
CNN,0.4767,Sun Aug 26 18:48:07 +0000 2018,0.829,0.0,0.171,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","House Intelligence Committee ranking member Adam Schiff rebuked ""two GOP senators"" for comments signaling a possibl… https://t.co/lx6sZsMnlv",266
CNN,0.0,Sun Aug 26 18:41:05 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","BREAKING: There has been a shooting at a video game tournament in Jacksonville, Florida, the local sheriff's depart… https://t.co/p2QARLnR0a",267
CNN,0.4939,Sun Aug 26 18:30:12 +0000 2018,0.775,0.0,0.225,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",What made my friend John McCain so exceptional https://t.co/AtGoVkTqCS (via @CNNOpinion) https://t.co/OVupy65uiJ,268
CNN,0.0,Sun Aug 26 18:15:09 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",The life and character of John McCain in his own words https://t.co/NhLQQFbJ3H https://t.co/eN8kizggtl,269
CNN,-0.9001,Sun Aug 26 18:07:50 +0000 2018,0.633,0.367,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @HLNTV: Tonight at 8p ET/PT, a shocking new episode of Something's Killing Me with @BD_Wong. On September 29, 1982 a sinister series of…",270
CNN,0.0,Sun Aug 26 18:00:42 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","They stand among the ramshackle surroundings of their new lives, staring intently into the camera as they recount w… https://t.co/CS9J64XsxX",271
CNN,0.4215,Sun Aug 26 18:00:08 +0000 2018,0.833,0.0,0.167,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Sen. John McCain's complex legacy offers the GOP a soul-searching opportunity, writes Julian Zelizer for… https://t.co/ztSOs7dNL1",272
CNN,-0.4019,Sun Aug 26 17:45:07 +0000 2018,0.876,0.124,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Americans are laying flowers at a monument in Hanoi, Vietnam, marking the 1967 crash site of then-Navy pilot John M… https://t.co/pFiHtO78oZ",273
CNN,0.0,Sun Aug 26 17:30:14 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Sen. McCain's tributes aim veiled shots at President Trump https://t.co/0UQbWVQV2K (via @CNNOpinion) https://t.co/eC3tO4JPbI,274
CNN,0.0,Sun Aug 26 17:15:05 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",See the White House flags fly at half-staff for John McCain https://t.co/MzlK3zWZTo https://t.co/lfAqayGy5K,275
CNN,-0.1531,Sun Aug 26 17:00:12 +0000 2018,0.926,0.074,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Sen. Susan Collins offers a deeply personal view of the late Sen. John McCain, saying that she's going to ""miss the… https://t.co/rNa2DOCTd5",276
CNN,0.0,Sun Aug 26 16:45:10 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Sen. John McCain will lie in state in the US Capitol this week. Here's what that means: https://t.co/QKeaaeaVYZ https://t.co/7Uh4pYnYZ8,277
CNN,0.0,Sun Aug 26 16:30:10 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Pulitzer Prize-winning playwright Neil Simon dies at 91 https://t.co/cMC2nOtkav https://t.co/BgrQWqTaIo,278
CNN,0.0,Sun Aug 26 16:15:09 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Arizona Gov. Doug Ducey says he won't announce who he'll appoint to serve in John McCain’s seat in the US Senate un… https://t.co/bQPoh4VG0p,279
CNN,0.4019,Sun Aug 26 16:00:42 +0000 2018,0.783,0.069,0.147,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Flags at the White House have been lowered to half-staff to honor the late Sen. John McCain https://t.co/y1fmIQ33Wp https://t.co/7Cx1JHs1Oa,280
CNN,0.0,Sun Aug 26 15:45:05 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Washington says goodbye to a giant in the Senate https://t.co/mNodmk9KZz https://t.co/gU1JoLoonj,281
CNN,-0.4997,Sun Aug 26 15:30:11 +0000 2018,0.753,0.173,0.074,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",News of Sen. John McCain's death wasn't limited to the US. Here's how Germans saw it this morning.… https://t.co/VLvI7okPZj,282
CNN,-0.3818,Sun Aug 26 15:15:10 +0000 2018,0.854,0.146,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""It's tough to imagine politics without John McCain. But we need to go on."" Arizona Sen. Jeff Flake tears up when d… https://t.co/9ewGKrsODF",283
CNN,0.0,Sun Aug 26 15:01:04 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","After more than a century, the iconic Barnum's Animal Crackers box has gotten a redesign. Instead of animals caged… https://t.co/sKxHv3Filk",284
CNN,0.4019,Sun Aug 26 14:49:06 +0000 2018,0.876,0.0,0.124,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Mark McKinnon, a former adviser to John McCain, remembers how McCain would need help with combing his hair before c… https://t.co/sxFvErVs2X",285
CNN,0.0,Sun Aug 26 14:46:05 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Sen. Chuck Schumer wants a Senate building named for the late Sen. John McCain https://t.co/H1R9hIKDRz https://t.co/EoY55zPvN2,286
CNN,-0.6124,Sun Aug 26 14:31:04 +0000 2018,0.733,0.267,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",How the still-unsolved Tylenol murders changed packaging of consumer products https://t.co/wLBwUisTO4 https://t.co/iKbyecKRjF,287
CNN,0.4939,Sun Aug 26 14:24:00 +0000 2018,0.849,0.0,0.151,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""It was just an honor to be in his presence"": Democratic Rep. Adam Schiff remembers John McCain #CNNSOTU… https://t.co/Jh3s3FDX3c",288
CNN,0.4019,Sun Aug 26 14:16:20 +0000 2018,0.793,0.066,0.141,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Former Sen. Kelly Ayotte on her friend and mentor Sen. John McCain: “Obviously he’s tough as nails, incredibly brig… https://t.co/eLP41sfpEB",289
CNN,0.5984,Sun Aug 26 14:16:06 +0000 2018,0.739,0.0,0.261,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",The absolutely remarkable life of John McCain | Analysis by @CillizzaCNN https://t.co/HT81veYwKq https://t.co/K3ZudVJ5BG,290
CNN,0.4019,Sun Aug 26 14:15:48 +0000 2018,0.793,0.066,0.141,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Former Sen. Kelly Ayotte on her friend and mentor Sen. John McCain: “Obviously he’s tough as nails, incredibly brig… https://t.co/RcXwsLx5fy",291
CNN,0.0772,Sun Aug 26 14:03:48 +0000 2018,0.936,0.0,0.064,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@jaketapper's last interview with Sen. John McCain in 2017: ""How do you want the American people to remember you?""… https://t.co/eA03vjiVM4",292
CNN,0.0,Sun Aug 26 14:01:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Reduced to just their facades, the buildings in Zacharie Gaudrillot-Roy's photographs take on a surreal new quality… https://t.co/K84hSQKDeM",293
CNN,-0.5574,Sun Aug 26 13:46:56 +0000 2018,0.833,0.167,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","After more than 30 years in the Senate, John McCain has died. He was a politician unlike any other.… https://t.co/P3ipC9gNya",294
CNN,0.4939,Sun Aug 26 13:43:18 +0000 2018,0.862,0.0,0.138,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Sen. Jeff Flake remembers John McCain’s deciding vote on the health care bill last year: “It was John, through and… https://t.co/2bK8xTQkcB",295
CNN,0.0,Sun Aug 26 13:31:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","This family has been traveling the globe by sailboat for a decade, homeschooling their children and seeing the worl… https://t.co/aJDV47Teaz",296
